Textos_espanol;sdg;words
El acceso a la justicia es a la vez un tema de investigación sociojurídica comprometida y un componente clave de la ideología profesional jurídica. Existe una relación entre ambos. Cuanto más comprometida esté la abogacía organizada con la cuestión del acceso a la justicia, mayor será el perfil de la investigación académica sobre temas relacionados de una forma u otra con el acceso a la justicia. El compromiso de la abogacía organizada alcanzó su punto álgido en los años sesenta y setenta, decayó en los ochenta y no ha recuperado la posición que alguna vez tuvo en la agenda nacional estadounidense. Sin embargo, en contraste, el acceso a la justicia ha surgido recientemente con fuerza en la agenda de reformas que las organizaciones estadounidenses y multilaterales de ayuda exterior -junto con la profesiÃ³n jurÃdica estadounidense- estÃ¡n promoviendo en el extranjero como parte del renovado esfuerzo posterior a la Guerra FrÃa para construir el Estado de derecho.;;['acceso', 'justicia', 'ser', 'vez', 'tema', 'investigación', 'sociojurídico', 'comprometido', 'componente', 'clave', 'ideología', 'profesional', 'jurídico', 'existir', 'relación', 'ambos', 'cuanto', 'comprometido', 'abogacía', 'organizado', 'cuestión', 'acceso', 'justicia', 'mayor', 'ser', 'perfil', 'investigación', 'académico', 'tema', 'relacionado', 'forma', 'u', 'acceso', 'justicia', 'compromiso', 'abogacía', 'organizado', 'alcanzar', 'punto', 'álgido', 'año', 'sesenta', 'setenta', 'decar', 'ochenta', 'haber', 'recuperar', 'posición', 'alguno', 'vez', 'tener', 'agenda', 'nacional', 'estadounidense', 'embargo', 'contraste', 'acceso', 'justicia', 'haber', 'surgir', 'recientemente', 'fuerza', 'agenda', 'reforma', 'organización', 'estadounidense', 'multilateral', 'ayuda', 'exterior', 'junto', 'profesiãn', 'jurãdica', 'estadounidense', 'n', 'promover', 'extranjero', 'parte', 'renovado', 'esfuerzo', 'posterior', 'guerra', 'frãa', 'construir', 'derecho']
Por ejemplo, la retirada de Estados Unidos del acuerdo pone en entredicho estos esfuerzos globales. Investigar con precisión las condiciones de mercado de todas las industrias es una tarea de gran envergadura. Por ello, la mayoría de los estudios sobre el riesgo de fuga de carbono se centran en una selección de indicadores que revelan aspectos importantes de las condiciones de mercado en las que operan las industrias. Sin embargo, estos indicadores deben complementarse con un análisis más profundo de algunas industrias para evaluar el verdadero riesgo de fuga de carbono.;;['ejemplo', 'retirada', 'unidos', 'acuerdo', 'poner', 'entredicho', 'esfuerzo', 'global', 'investigar', 'precisión', 'condición', 'mercado', 'industria', 'ser', 'tarea', 'gran', 'envergadura', 'mayoría', 'estudio', 'riesgo', 'fuga', 'carbono', 'centrar', 'selección', 'indicador', 'revelar', 'aspecto', 'importante', 'condición', 'mercado', 'operar', 'industria', 'embargo', 'indicador', 'deber', 'complementar', 'análisis', 'profundo', 'alguno', 'industria', 'evaluar', 'verdadero', 'riesgo', 'fuga', 'carbono']
Los objetivos del Centro son crear una base de datos de FER en el paÃs, formar tÃ©cnicos y sensibilizar al pÃºblico. El Centro ha elaborado estimaciones aproximadas de las FER brutas y de la capacidad tÃ©cnica y econÃ³mica, asÃ como de las ubicaciones potenciales, para la explotaciÃ³n de distintos tipos de FER (solar, eÃ³lica, biomasa, pequeÃ±as centrales hidroelÃ©ctricas y geotÃ©rmica). Este Comité está elaborando actualmente normas (basadas en las normas europeas y rusas existentes) en el ámbito de los edificios, los productos que consumen energía y las energías renovables.;;['objetivo', 'centro', 'ser', 'crear', 'base', 'dato', 'fer', 'paãs', 'formar', 'tã', 'cnico', 'sensibilizar', 'pãblico', 'centro', 'haber', 'elaborar', 'estimación', 'aproximado', 'fer', 'bruto', 'capacidad', 'tã', 'cnica', 'econãmica', 'asã', 'ubicación', 'potencial', 'explotaciãn', 'distinto', 'tipo', 'fer', 'solar', 'eãlica', 'biomasa', 'pequeã', 'as', 'central', 'hidroelã', 'ctrica', 'geotã', 'rmica', 'comité', 'elaborar', 'actualmente', 'norma', 'basado', 'norma', 'europeo', 'ruso', 'existente', 'ámbito', 'edificio', 'producto', 'consumir', 'energía', 'energía', 'renovable']
Aunque todos los refugiados se enfrentan a riesgos, violaciones de los derechos humanos y privaciones durante los conflictos y los desplazamientos, las mujeres y las niñas refugiadas se enfrentan a riesgos particulares de violencia sexual y otras formas de violencia y discriminación relacionadas con el género. Este capítulo se basa en algunas de las principales publicaciones académicas y políticas para explorar los riesgos de género para las mujeres y las niñas en el contexto de los campos de refugiados. Se describen los riesgos comunes para las mujeres y niñas refugiadas y se exploran brevemente las intersecciones entre desplazamiento, género, identidad, poder y falta de ciudadanía en el contexto de los campos. Concluye con una breve advertencia contra la idea de que la violencia en los contextos de refugiados tiene orígenes puramente culturales y destaca la importancia de la participación activa de las mujeres y las comunidades refugiadas en la identificación de problemas y la búsqueda de soluciones.      Palabras clave: violencia de género, refugiados, agresión sexual/violencia sexual, mujeres en el desarrollo/género y desarrollo;;['aunque', 'refugiado', 'enfrentar', 'riesgo', 'violación', 'derecho', 'humanos', 'privación', 'conflicto', 'desplazamiento', 'mujer', 'niña', 'refugiado', 'enfrentar', 'riesgo', 'particular', 'violencia', 'sexual', 'forma', 'violencia', 'discriminación', 'relacionado', 'género', 'capítulo', 'basar', 'alguno', 'principal', 'publicación', 'académico', 'político', 'explorar', 'riesgo', 'género', 'mujer', 'niña', 'contexto', 'campo', 'refugiado', 'describir', 'riesgo', 'común', 'mujer', 'niña', 'refugiado', 'explorar', 'brevemente', 'intersección', 'desplazamiento', 'género', 'identidad', 'poder', 'falta', 'ciudadanía', 'contexto', 'campo', 'concluir', 'breve', 'advertencia', 'idea', 'violencia', 'contexto', 'refugiado', 'tener', 'origen', 'puramente', 'cultural', 'destacar', 'importancia', 'participación', 'activo', 'mujer', 'comunidad', 'refugiado', 'identificación', 'problema', 'búsqueda', 'solución', 'palabro', 'clave', 'violencia', 'género', 'refugiado', 'agresión', 'sexual', 'violencia', 'sexual', 'mujer', 'desarrollo', 'género', 'desarrollo']
"A travÃ©s de catorce entrevistas en profundidad1 realizadas en febrero de 2013 a mujeres de Boeung Kak Lake, una comunidad de alto nivel amenazada en Phnom Penh, este artÃculo sostiene que los desalojos forzosos y el activismo contra ellos son una materializaciÃ³n de la ""geopolÃtica Ãntima"". El artÃculo demuestra la relaciÃ³n mÃºltiple que los desalojos forzosos reflejan y fermentan entre los hogares, los cuerpos, el Estado-naciÃ³n y la transformaciÃ³n geopolÃtica del Sudeste AsiÃ¡tico. El desalojo forzoso se enmarca como una cuestiÃ³n geopolÃtica, que lleva a incursiones mÃ¡s internas en la vida cotidiana, que ha estimulado la ciudadanÃa activa y la acciÃ³n colectiva evidenciando las injusticias de la desposiciÃ³n ante diversos pÃºblicos, y que ha hecho mÃ¡s vulnerables las relaciones Ãntimas de las activistas. De este modo, se describe cÃ³mo las mujeres del lago Boeung Kak han reescrito el guiÃ³n polÃtico de Camboya al cuestionar pÃºblicamente la inevitabilidad de las violaciones de los derechos humanos en el paÃs tras el genocidio.";;['travã', 's', 'catorce', 'entrevista', 'profundidad1', 'realizado', 'febrero', 'dos mil trece', 'mujer', 'boeung', 'kak', 'lake', 'comunidad', 'alto', 'nivel', 'amenazado', 'phnom', 'penh', 'artãculo', 'sostener', 'desalojo', 'forzoso', 'activismo', 'ser', 'materializaciãn', 'geopolãtica', 'ãntima', 'artãculo', 'demostrar', 'relaciãn', 'mãltiple', 'desalojo', 'forzoso', 'reflejar', 'fermentar', 'hogar', 'cuerpo', 'naciãn', 'transformaciãn', 'geopolãtica', 'sudeste', 'asiã', 'tico', 'desalojo', 'forzoso', 'enmarcar', 'cuestiãn', 'geopolãtica', 'llevar', 'incursión', 'mã', 's', 'interno', 'vida', 'cotidiano', 'haber', 'estimular', 'ciudadanãa', 'activo', 'acciãn', 'colectivo', 'evidenciar', 'injusticia', 'desposiciãn', 'diverso', 'pãblicos', 'haber', 'hacer', 's', 'vulnerable', 'relación', 'ãntimas', 'activista', 'modo', 'describir', 'cãmo', 'mujer', 'lago', 'boeung', 'kak', 'haber', 'reescribir', 'guiãn', 'polãtico', 'camboya', 'cuestionar', 'pãblicamente', 'inevitabilidad', 'violación', 'derecho', 'humanos', 'paãs', 'tras', 'genocidio']
Un artículo sobre el alcance geográfico de las obligaciones de derechos humanos en el derecho internacional y los derechos constitucionales de Estados Unidos en la lucha antiterrorista.;;['artículo', 'alcance', 'geográfico', 'obligación', 'derecho', 'humanos', 'derecho', 'internacional', 'derecho', 'constitucional', 'unidos', 'lucha', 'antiterrorista']
Resumen Corea del Sur ha empezado a tomar medidas enérgicas contra los buques chinos en el Mar Amarillo, en respuesta a sus crecientes actividades de pesca ilegal y resistencia armada. Esta investigación examina los cambios en el uso de la fuerza por parte de Corea contra la pesca ilegal china tras explorar la situación actual de la pesca en esta zona no delimitada. Se estudia la postura reforzada de Corea contra la pesca ilegal, ilustrada por su enmendada Ley de Seguridad Marítima y las nuevas normas internas de la Guardia Costera de Corea, para verificar si cumple los requisitos del derecho internacional. La ley y la práctica de Corea, en general, parecen respetar el derecho internacional al equilibrar dos propósitos: garantizar el ejercicio eficaz de la aplicación de la ley y la seguridad de los funcionarios y los pescadores. Este artículo sugiere algunas recomendaciones para mejorar el cumplimiento del derecho internacional por parte de Corea.;;['resumen', 'corea', 'sur', 'haber', 'empezar', 'tomar', 'medida', 'enérgico', 'buque', 'chino', 'mar', 'amarillo', 'respuesta', 'creciente', 'actividad', 'pesca', 'ilegal', 'resistencia', 'armado', 'investigación', 'examinar', 'cambio', 'uso', 'fuerza', 'parte', 'corea', 'pesca', 'ilegal', 'chino', 'tras', 'explorar', 'situación', 'actual', 'pesca', 'zona', 'delimitado', 'estudiar', 'postura', 'reforzado', 'corea', 'pesca', 'ilegal', 'ilustrado', 'enmendado', 'ley', 'seguridad', 'marítima', 'nuevo', 'norma', 'interno', 'guardia', 'costera', 'corea', 'verificar', 'si', 'cumplir', 'requisito', 'derecho', 'internacional', 'ley', 'práctica', 'corea', 'general', 'parecer', 'respetar', 'derecho', 'internacional', 'equilibrar', 'dos', 'propósito', 'garantizar', 'ejercicio', 'eficaz', 'aplicación', 'ley', 'seguridad', 'funcionario', 'pescador', 'artículo', 'sugerir', 'alguno', 'recomendación', 'mejorar', 'cumplimiento', 'derecho', 'internacional', 'parte', 'corea']
La presente contribución está dedicada a analizar la evolución reciente de determinados aspectos del Derecho de la función pública de la Unión Europea. Dicho análisis nos ayudará a evaluar la solidez del enfoque predominante en materia de revisión judicial de los actos legislativos y de control judicial de los actos individuales que afectan a los derechos de los trabajadores de la función pública de la Unión Europea. Se examina la jurisprudencia sobre el principio de igualdad, sugiriéndose que, en ocasiones, dicha jurisprudencia muestra una deferencia excesiva hacia el legislador de la Unión Europea o que, al menos, podría ser necesario un razonamiento más preciso en este ámbito. También se lleva a cabo un examen de la jurisprudencia relativa a los derechos y deberes de los trabajadores temporales, que pone de manifiesto la necesidad de reforzar el control ejercido por los tribunales europeos y, sobre todo, por el Tribunal de la Función Pública, en los casos de presunto despido discriminatorio.;;['presente', 'contribución', 'dedicado', 'analizar', 'evolución', 'reciente', 'determinado', 'aspecto', 'derecho', 'función', 'público', 'unión', 'europea', 'dicho', 'análisis', 'ayudar', 'evaluar', 'solidez', 'enfoque', 'predominante', 'materia', 'revisión', 'judicial', 'acto', 'legislativo', 'control', 'judicial', 'acto', 'individual', 'afectar', 'derecho', 'trabajador', 'función', 'público', 'unión', 'europea', 'examinar', 'jurisprudencia', 'principio', 'igualdad', 'sugerir', 'ocasión', 'dicho', 'jurisprudencia', 'mostrar', 'deferencia', 'excesivo', 'hacia', 'legislador', 'unión', 'europea', 'menos', 'poder', 'ser', 'necesario', 'razonamiento', 'preciso', 'ámbito', 'llevar', 'cabo', 'examen', 'jurisprudencia', 'relativo', 'derecho', 'deber', 'trabajador', 'temporal', 'poner', 'manifiesto', 'necesidad', 'reforzar', 'control', 'ejercer', 'tribunal', 'europeo', 'tribunal', 'función', 'pública', 'caso', 'presunto', 'despido', 'discriminatorio']
Las inversiones en desalinización y reutilización de aguas residuales tratadas en la región han llegado a ser tan frecuentes en algunos países que incluso existen dudas sobre si pueden seguir considerándose opciones no convencionales de abastecimiento de agua. Este tipo de prácticas promueven el uso de agua de distintas calidades para diferentes fines. La reutilización de estas fuentes de agua depende de si se trata a nivel primario, secundario o terciario.;;['inversión', 'desalinización', 'reutilización', 'agua', 'residual', 'tratado', 'región', 'haber', 'llegar', 'ser', 'frecuente', 'alguno', 'país', 'incluso', 'existir', 'duda', 'si', 'poder', 'seguir', 'considerar', 'opción', 'convencional', 'abastecimiento', 'agua', 'tipo', 'práctica', 'promover', 'uso', 'agua', 'distinto', 'calidad', 'diferente', 'fin', 'reutilización', 'fuente', 'agua', 'depender', 'si', 'tratar', 'nivel', 'primario', 'secundario', 'terciario']
Las zonas rurales suelen tener costes de servicio más elevados porque disponen de redes menos densas, lo que significa que hay que construir y explotar más infraestructuras para abastecer al mismo número de personas. Otros factores que afectan al coste del servicio son la calidad de la fuente de agua (y, por tanto, el coste del tratamiento del agua bruta para obtener una calidad potable), el tipo de tecnología aplicada y los elementos adicionales del servicio (como el nivel de control de la calidad del agua o la calidad del servicio al cliente). En algunos casos, la organización del sector puede ser un factor importante a la hora de determinar el coste de la prestación del servicio: la fragmentación de la prestación del servicio en las zonas rurales entre un gran número de pequeños proveedores de servicios impide lograr economías de escala y da lugar a un coste medio más elevado de la prestación del servicio.;;['zona', 'rural', 'soler', 'tener', 'coste', 'servicio', 'elevado', 'disponer', 'red', 'menos', 'denso', 'significar', 'haber', 'construir', 'explotar', 'infraestructura', 'abastecer', 'mismo', 'número', 'persona', 'factor', 'afectar', 'coste', 'servicio', 'ser', 'calidad', 'fuente', 'agua', 'coste', 'tratamiento', 'agua', 'bruto', 'obtener', 'calidad', 'potable', 'tipo', 'tecnología', 'aplicado', 'elemento', 'adicional', 'servicio', 'nivel', 'control', 'calidad', 'agua', 'calidad', 'servicio', 'cliente', 'alguno', 'caso', 'organización', 'sector', 'poder', 'ser', 'factor', 'importante', 'hora', 'determinar', 'coste', 'prestación', 'servicio', 'fragmentación', 'prestación', 'servicio', 'zona', 'rural', 'gran', 'número', 'pequeño', 'proveedor', 'servicio', 'impedir', 'lograr', 'economía', 'escala', 'dar', 'lugar', 'coste', 'medio', 'elevado', 'prestación', 'servicio']
